,Unnamed: 0,gene,slope,intercept,r_value,r_squared,p_value,std_err,fdr
37,37,ABCE1,-0.34618767066489303,12.327586227906131,-0.4735708108763009,0.22426931291403712,3.9592423393957314e-05,0.0786583360400281,0.00030469616125754803
38,38,ABCF1,-0.3733755937843609,12.342837483101711,-0.3831747187920007,0.14682286512132886,0.0011551390154890318,0.109959126574444,0.0046669644153805685
39,39,ABCF2,-0.3829500075158039,12.147051884332173,-0.3573209401337272,0.12767825425805066,0.0025775239683793858,0.1222882028199282,0.008974462999591537
40,40,ABCF3,0.2479930107178504,7.841986992554244,0.2627556915819068,0.06904055345868614,0.029167015666646208,0.1112539115594498,0.06535137174363512
41,41,ABCG1,-0.2280978979047618,10.482541416061883,-0.3051663319758243,0.09312649017157898,0.010780719025314812,0.08696021845074325,0.0289656184499197
42,42,ABCG2,0.09583926030117224,8.805052523213464,0.5172030330471561,0.2674989773931775,5.356364166359807e-06,0.019375329921537503,6.235370620508542e-05
43,43,ABHD10,0.3314790420796777,6.7164315925185605,0.3220373598921929,0.1037080611663338,0.0069659420556435,0.11905212767291633,0.020287522165949323
44,44,ABHD11,0.1584898926924443,7.879663800166103,0.1725535819744821,0.02977473865222431,0.1562456676334679,0.11052906085700193,0.25195956132188524
45,45,ABHD12,0.14731428484088074,8.14873001282505,0.12423778038440425,0.015435026074843459,0.3091105161872917,0.14373944626451698,0.4273975213418047
46,46,ABHD13,-0.004751391417752238,9.266548779947387,-0.0040631305568531355,1.650902992203368e-05,0.973567384956718,0.1428627630212239,0.9839271088402199
47,47,ABHD14B,-0.201935468231487,11.011028594368993,-0.1605198726852868,0.02576662952690069,0.18764387010378406,0.15169731657999366,0.2916278173418161
48,48,ABHD15,0.3912720622347437,6.97375964630419,0.3208550311038412,0.10294795098464687,0.007188121790252888,0.14110467594732526,0.02077783900095563
49,49,ABHD16A,-0.07055975489029437,9.801401960098966,-0.04856861964440943,0.0023589108141633137,0.6918801349722992,0.17727645778550294,0.7789021237265762
50,50,ABHD17A,0.6650609515193403,3.3709905868843526,0.4438829782253416,0.1970320983581991,0.00013325258973221664,0.16402296156768584,0.0008173417433754159
51,51,ABHD17B,-0.4454814715702457,13.278773110170267,-0.4086058541279203,0.16695874402760727,0.0004910291270269039,0.12156845989760265,0.00231617877931847
52,52,ABHD17C,0.08286721316566736,8.429915772860454,0.09329095446420503,0.008703202184842376,0.44579702631150464,0.10804573982902294,0.5641168461319421
53,53,ABHD2,-0.2953605907072836,11.258045404456267,-0.5479548162832664,0.3002544806880282,1.097501844368126e-06,0.05508590149074275,1.7441971542567548e-05
54,54,ABHD3,0.28157100332224105,6.267031002124739,0.328631486635886,0.10799865400851252,0.005833960093753809,0.09886079769849272,0.017590073177614473
55,55,ABHD4,-0.11717995740725318,9.898487194672077,-0.08594523278915916,0.007386583039182759,0.4825711786961222,0.16595265803076842,0.5976950212643857
56,56,ABHD5,0.3222765346120125,7.424388017923484,0.3052197683573571,0.09315910699611872,0.010766224348272044,0.12284123479454576,0.028933170171967563
57,57,ABHD6,0.4743227182588017,6.356217676318336,0.496489420887935,0.24650174505363706,1.4325672414930256e-05,0.10131357753720184,0.00013530806771071063
58,58,ABI1,-0.5536351080041272,14.785298002373304,-0.3542082575365681,0.12546348970709176,0.0028267172732465906,0.17857329500103644,0.009663433838896524
59,59,ABI2,-1.0039103362088568,14.466749048031302,-0.6543554484874429,0.4281810529652025,1.0754386990982625e-09,0.14173368287924604,7.841626330333447e-08
60,60,ABI3,0.08847910980812652,8.806876158124155,0.07337896280084298,0.005384472181727498,0.5490364080599586,0.14691271744024678,0.6567273272621584
61,61,ABI3BP,0.05230856324755146,8.92663233305799,0.1574029670076947,0.02477569402282543,0.196471564079108,0.040093570537891705,0.3024408550726377
62,62,ABL1,-0.2296614478637376,11.043713924462793,-0.2482343453562901,0.06162029021446591,0.03972180081095628,0.10949092674471483,0.08428205501856628
63,63,ABL2,-0.2971030797453783,10.661255230577607,-0.3609479464751682,0.1302834200646409,0.0023120590503318324,0.09378082558813683,0.008215086299085819
64,64,ABLIM1,-0.3561278260276785,12.016702527178461,-0.5215496723576268,0.27201406073634793,4.321271422552522e-06,0.07117612264535478,5.246168377499492e-05
65,65,ABLIM2,-0.2111402383961466,10.006280557213348,-0.15586785288597385,0.024294787563283588,0.20092694006300565,0.16346936132148798,0.30720489226191244
66,66,ABR,-0.1339249911217144,10.273992867620027,-0.14118359735469518,0.01993280816201269,0.2472147257169577,0.11472759957493958,0.359625024247927
67,67,ABRACL,0.5415154774784623,3.4667797129155726,0.3834239382487987,0.14701391642221862,0.0011458678592272664,0.15935482654486666,0.004634200970386177
68,68,ABT1,0.2327618019211051,7.786239660014151,0.30526159972462386,0.09318464426643648,0.01075488936251874,0.08870775050200434,0.028909200584290605
69,69,ABTB1,-0.08199896018107201,9.650762411177826,-0.10268671492790724,0.010544561422685287,0.40112168730983055,0.09704089723447416,0.5205851255489805
70,70,ABTB2,0.12383577095009475,8.707518318610786,0.1464667482477678,0.021452508342274995,0.229787448935406,0.10217875933602433,0.3402345017223076
71,71,AC004692.5,-0.0330799367853095,9.480483226660382,-0.042043883977668,0.0017676881799276079,0.7315877798795973,0.09603736868596054,0.8102647812882129
72,72,AC004941.5,-0.5697810084313587,13.103745510831663,-0.47618327179934,0.2267505083415241,3.5388708357585405e-05,0.12854531566123245,0.0002780674149147896
73,73,AC005523.2,-0.14468360565158872,9.664281271984526,-0.12458131260922105,0.015520503451436459,0.3077641765914356,0.1407772111345386,0.42607749899001734
74,74,AC006026.13,-0.020398943864298216,9.30698596342896,-0.03354380496401998,0.0011251868514642112,0.7843748121217821,0.07425291170122582,0.8521664436369829
75,75,AC091133.1,0.4061757341908488,7.411702626731873,0.3157074254084765,0.09967117845804876,0.008229495901072238,0.14913938668613788,0.0232379371043255
76,76,ACAA1,0.6130989707720792,4.216817267269822,0.7257204804362399,0.526670215724607,1.7338544792416276e-12,0.07100774533130798,4.068438539820501e-10
77,77,ACAA2,0.3993376719846285,6.479899733343007,0.4324462612995901,0.18700976891199333,0.0002066004877457032,0.10172165025776113,0.0011640244994599012
78,78,ACACA,-0.2646287835209804,10.796195148115972,-0.24913695075493475,0.062069220231466785,0.03898425443182469,0.12567443123435024,0.08305582566951149
79,79,ACACB,0.16075382734618826,8.476587121573786,0.3099134993545414,0.09604637708217732,0.009557314249301709,0.060249923715236485,0.026268414638740696
80,80,ACAD10,0.015786570472645343,9.183582635532293,0.012546938776312515,0.00015742567265653458,0.9185005636931424,0.15370161302993626,0.9477234217723604
81,81,ACAD8,0.39640251835720897,6.448078729611006,0.3165773986509132,0.1002212493365792,0.008044740618245592,0.1451065323279837,0.022823947600413702
82,82,ACAD9,-0.03981062002505995,9.492245820178594,-0.033470379192148965,0.0011202662832662383,0.7848354396077106,0.14523039162268234,0.8524347164444974
83,83,ACADM,0.2331889840241884,6.837695484673247,0.18567863758708653,0.03447655645619662,0.1266361930398698,0.15076137845536072,0.21341435320491792
84,84,ACADS,0.4267452938624065,6.486423776187907,0.7594749961978174,0.5768022698496749,3.9036012324612617e-14,0.04465699785658077,2.1112680714325962e-11
85,85,ACADSB,0.4303174700951759,6.580106901356682,0.4309224038061217,0.1856941181020462,0.00021877764027124785,0.11008959872996688,0.001217898438554773
86,86,ACADVL,0.2931611182177332,6.291524947069282,0.2774591493424161,0.07698357955381714,0.02099006779577973,0.12401511815206633,0.049918152089049296
87,87,ACAP1,0.2833191715286881,8.372939643382148,0.19099834761596085,0.03648036879202742,0.11593254878174558,0.17788496209683285,0.19896239943656235
88,88,ACAP2,0.011221358367723398,9.159656666200117,0.007655723114899881,5.8610096412012356e-05,0.9502185488703284,0.1790643314871054,0.9676025675911522
89,89,ACAT1,0.32985844382806145,6.229816737481401,0.5908943096060915,0.34915608512485946,9.04061525828848e-08,0.05501977640228721,2.479518557777026e-06
90,90,ACAT2,0.3622124732008257,6.267831335588936,0.4437128346904132,0.196881079669002,0.0001341401369388439,0.08937456434398272,0.0008206825249218533
91,91,ACBD3,-0.2864475166289148,11.76205230951498,-0.2800373323937644,0.07842090753421567,0.019779343769630628,0.1199659603338487,0.04749185531524272
92,92,ACBD5,-0.166250276198742,10.551792390002008,-0.18469658474727785,0.03411282841730839,0.12869183251792124,0.10807601134812547,0.21614809259536327
93,93,ACBD6,-0.14517677583977526,10.19090373369018,-0.16924814885400308,0.028644935890506783,0.16445317695554654,0.10328204366661196,0.26289222129669054
94,94,ACD,-0.19773778943207007,10.566949955052051,-0.2530277299533357,0.06402303212533819,0.035933873868133286,0.09236697804988332,0.07759304737999838
95,95,ACE,-0.02735279305056544,9.344917116155084,-0.03582186476436368,0.0012832059951963606,0.7701211036955619,0.09322604597115497,0.8409562230061857
96,96,ACE2,0.0979391580834724,8.578183371098213,0.2426674426431497,0.05888748771896635,0.044530718283719926,0.04783306669204415,0.09251720585091604
97,97,ACER3,-0.111585591322636,10.01967618866108,-0.1391535911211102,0.01936372192190112,0.2541455195576644,0.0970130764681191,0.3674271180854329
98,98,ACIN1,-0.3547337151453897,11.758537540156205,-0.4067182961979241,0.16541977246214232,0.0005244504590414528,0.09734315141609494,0.002456398686242296
99,99,ACKR1,0.07541366020537316,8.981205759961913,0.2276622941829335,0.05183012019263655,0.05992518156870364,0.03940620279697446,0.11692885175814062
100,100,ACKR3,0.07349259588385837,8.696324136099815,0.12074790666396122,0.01458005696372869,0.3230029777019927,0.07381374660431696,0.4420060647489761
101,101,ACKR4,0.08879062454392661,8.941248691744912,0.10812558001469236,0.01169114105351364,0.3765090565073468,0.0997350026214542,0.4960021883777431
102,102,ACLY,-0.3145090457082365,11.784554995453355,-0.34153665265111605,0.11664728510412906,0.00407763458035665,0.10573663762467048,0.013061309695698083
103,103,ACN9,-0.07292274928570153,9.773641814379694,-0.11349688070309515,0.01288154192933262,0.3531184470232147,0.07798774142963577,0.4724168200700738
104,104,ACO1,-0.34565432201168417,11.961861078927221,-0.3206410551248637,0.10281068623158587,0.007228989079059161,0.12474625235653515,0.020875799302389232
105,105,ACO2,0.2179589987874714,7.0085881129142225,0.21592888402914706,0.046625282958072826,0.07475594934561526,0.12040886923647258,0.1390432772488309
106,106,ACOT11,0.3141538497985641,7.233629915493231,0.4095121160359123,0.16770017318021052,0.0004756827181924497,0.08550236576401479,0.0022535610010328763
107,107,ACOT13,0.2519803731339576,6.904162087316207,0.2923924171477699,0.0854933256055155,0.014770485233671266,0.10068311592626612,0.03741710346980187
108,108,ACOT4,0.351645366963426,7.30840794095917,0.4531322511025248,0.20532883698924154,9.239297705932945e-05,0.08451547791987862,0.000604850523232492
109,109,ACOT7,0.3081456733306056,7.078879961793133,0.3048838651363251,0.09295417122046487,0.010857620481581391,0.1175977050765908,0.029139525522109105
110,110,ACOT8,0.7256875324896291,5.911537100576326,0.7218765268094346,0.5211057199584523,2.577738131564112e-12,0.0849902614583072,5.50853432507638e-10
111,111,ACOT9,-0.08531354128084485,9.918744602999189,-0.0912000276860493,0.008317445049936159,0.456102676866651,0.11380777550648265,0.5735793121125696
112,112,ACOX1,0.19728079787725936,7.589288677061868,0.2578112244705639,0.06646662746301148,0.03245877281139491,0.0903255296380274,0.07137709192097812
113,113,ACOX2,0.012507479044128049,9.158524303619522,0.018123237938492732,0.0003284517533752222,0.8824968413346981,0.08429954996668138,0.9233924718241088
114,114,ACOX3,0.3758410670777644,7.100477020068176,0.3311315693442993,0.10964811621641847,0.005449178521478678,0.13084197310301166,0.016580299864361894
115,115,ACP1,-0.15587496675549406,10.6533171304777,-0.15866880994446114,0.025175791249191542,0.1928512604443884,0.11849787465412742,0.29805644243032364
116,116,ACP2,0.3304845510481947,6.998380644011988,0.31282072923634324,0.09785680863995758,0.008869388809159747,0.12259026251378988,0.024741253118698063
117,117,ACP5,0.1467082967233039,8.48655054189998,0.3159657234395271,0.09983433838866372,0.008174257973267455,0.05381935920173544,0.023114684585560406
118,118,ACP6,-0.030445124447741664,9.459943598077832,-0.05787681856415808,0.003349726127108473,0.6366596407078425,0.06415745044184035,0.7327280169600645
119,119,ACPP,-0.0495607178563884,9.439481978216527,-0.06806385439995771,0.004632688275778643,0.5784179730049333,0.08875142499126942,0.6829726574198358
120,120,ACRBP,0.11214295916537152,8.919344708380027,0.10160613002121124,0.010323805657887285,0.4061217087460153,0.13414091430531525,0.5255821875812225
121,121,ACSF2,0.2913177527978562,7.491374188182744,0.5662437600940542,0.3206319958454528,3.9567099256586406e-07,0.05180583348129749,7.839395311317376e-06
122,122,ACSF3,0.4045998729067425,7.601604811172531,0.26859736674651713,0.07214454542316302,0.025644221612184343,0.17726653373459356,0.05891426378057401
123,123,ACSL1,-0.05802434991419528,9.621382680158886,-0.0947058577406997,0.008969199490401649,0.4388975458592337,0.07451429836586357,0.557567614787415
124,124,ACSL3,0.003983188917564981,9.206498910982909,0.004326453850641514,1.8718202921730786e-05,0.9718550140031684,0.11247535261897387,0.98265708030996
125,125,ACSL4,-0.2541355679607369,10.485005792841154,-0.4184332369677841,0.17508637379933772,0.0003463234112808956,0.06739165393364614,0.0017525210820600056
126,126,ACSL5,-0.13087392262178524,10.705129141185557,-0.15421601257847595,0.02378257853560466,0.20580106214117036,0.10243763075353417,0.3131766671723532
127,127,ACSL6,-0.09395718000187224,9.620953416721926,-0.2944072183200879,0.08667561019897188,0.014067287340686662,0.03726118358811075,0.03600119814364706
128,128,ACSM3,0.16436999349864034,8.134600302159441,0.2776852587247724,0.07710910291304379,0.020881419557046813,0.0694716306000858,0.04971905050520876
129,129,ACSS1,0.06317818591320179,8.949061137501866,0.07253299969290795,0.005261036044451386,0.5536642804670273,0.106132568906583,0.6607584318769341
130,130,ACSS2,0.3115561459774735,6.533879084953537,0.5769017879251387,0.3328156729112217,2.121206133785964e-07,0.053891460621427405,4.8259455899271164e-06
131,131,ACSS3,-0.1836821033774564,9.83663348904274,-0.1457313331208296,0.021237621453174208,0.23216075344053716,0.152340416514731,0.342911347373847
132,132,ACTA2,0.034663744027221916,8.862116065077101,0.06477920553891173,0.004196345470252572,0.5969288959433909,0.06523629802512976,0.6988991388078035
133,133,ACTB,-0.2766463783677489,13.273026985339696,-0.1742488754583109,0.03036267059848594,0.15215591264105874,0.19099511832344326,0.24646045026739982
134,134,ACTG2,0.05268841801003884,8.779922529728255,0.1962560435069069,0.038516434612984936,0.10605042326946372,0.03216071170050421,0.18521678564881383
135,135,ACTL10,-0.08159871430251961,9.624805982990196,-0.08644229403683676,0.007472270198350944,0.4800330536970972,0.11489230840299301,0.595892018085151
136,136,ACTL6A,-0.20457742001692195,11.217264842406703,-0.24662770074757684,0.06082522277603631,0.041063266555669074,0.09820908212417118,0.08663631625877936
137,137,ACTN1,-0.4844736462710517,13.596930330547785,-0.6598907298840213,0.4354557753868664,6.948222242900285e-10,0.06739221233186897,5.774262193110257e-08
138,138,ACTN4,-0.11479348501463132,10.38378801084913,-0.139831610162887,0.019552879200745603,0.2518160990110293,0.09930853349449772,0.3648726549055561
139,139,ACTR1A,0.6219240421157022,4.813268327106378,0.4386508711156947,0.19241458673055786,0.0001631710032629019,0.15565933883746946,0.000964280195578838
140,140,ACTR1B,0.5119286812566858,5.21768751257168,0.3062878226643212,0.09381223031245067,0.010480043971958428,0.19437993308789306,0.028335898376056597
141,141,ACTR2,0.05256541645018317,8.734893690391253,0.04344028534820156,0.0018870583911331754,0.723026159575967,0.14769298978725984,0.8038585047907508
142,142,ACTR3,0.055587193447788834,8.663233846620129,0.036216803338670056,0.0013116568440719025,0.7676575480279912,0.18738819227293887,0.839525576845188
143,143,ACTR3B,-0.2847125321373465,10.505135268914259,-0.4206847548123719,0.17697566293154546,0.00031921854161082245,0.07500992778854612,0.0016468747985084703
144,144,ACTR3C,0.42665771011340253,7.544038840629134,0.4535108060878945,0.20567205123849186,9.099810690180984e-05,0.1024364404702365,0.0005980089759988789
145,145,ACTR5,-0.13848960987532552,9.853169826236325,-0.12931424366647318,0.016722173615031997,0.2896019748782161,0.12973929966450407,0.4056448002304365
146,146,ACTR6,-0.20364027042370988,10.950003121560364,-0.13422569223186948,0.018016536455124545,0.27151602182041795,0.18367189151974805,0.3863074822405115
147,147,ACTR8,-0.2726626635152089,10.741997303765388,-0.22757126965375554,0.05178868277182232,0.060030286714132436,0.14253561902505374,0.11701945611793824
148,148,ACVR1,-0.6771906638510398,14.43029123172904,-0.6500034563788512,0.42250449330445305,1.5066764520840267e-09,0.09672354366801174,1.0362297185108935e-07
149,149,ACVR1B,-0.0423889260755403,9.647503250403894,-0.051835651256231886,0.0026869347411576944,0.6722969842978654,0.09977051349624462,0.7629566629770086
150,150,ACVR1C,0.19467020499133011,8.14522865066883,0.3461924314054525,0.11984919956241892,0.003570168195261031,0.06445002053400772,0.011714889715571362
151,151,ACVR2A,0.1490207559447458,8.260736786093426,0.1826577777251828,0.0333638637635023,0.1330402737108681,0.09799472635089496,0.2219873055630171
152,152,ACVR2B,-0.44634891365057816,11.452256781073856,-0.3980859484533064,0.15847242235596853,0.0007052950580278053,0.12565923426604889,0.0031225549239433026
153,153,ACVRL1,0.2696169137730635,6.978193841562411,0.3979953158625164,0.15840027144850422,0.0007074626029408697,0.07592495871031861,0.0031277621172419844
154,154,ACYP1,0.08602130473735843,8.683636345435515,0.12264121183995015,0.015040866841571524,0.31541749060101865,0.08504353353752868,0.4340617651819676
155,155,ADA,-0.028355656489053725,9.368189693620502,-0.03110354873721172,0.0009674307440481043,0.7997220775769519,0.11132230399597083,0.862808700177009
156,156,ADAL,0.4490769259513115,7.813788844999927,0.3072033761747775,0.09437391433318183,0.010240013472751629,0.16995416698381127,0.027768466174579363
157,157,ADAM10,-0.1805894763256722,10.633093537345276,-0.16480581106937464,0.02716095536223441,0.17597768531493488,0.13203923900987302,0.2770953894952402
158,158,ADAM12,-0.17488822765328876,9.688693196294995,-0.26417019046517354,0.06978588953040607,0.028278684081512524,0.07800650629314379,0.0637054161976619
159,159,ADAM17,-0.7174459357270471,13.980581205611088,-0.4745376505217533,0.2251859817627057,3.7985464200763816e-05,0.16258476118105572,0.0002944119495405056
160,160,ADAM19,-0.3414965841374212,10.94569710909569,-0.4681370118027593,0.2191522618196168,4.985917561832571e-05,0.07875155941108941,0.0003680260862674077
161,161,ADAM28,0.19598650773891407,8.304447432581316,0.2298970796144537,0.05285266721525448,0.057391138870098626,0.10135941348242053,0.11294191068220197
162,162,ADAM32,-0.21870220081759284,9.986359722877737,-0.18305013294768016,0.03350735117216338,0.13219492093539434,0.14349771347122134,0.22085391858632752
163,163,ADAM8,-0.3459726368590852,10.20547685596101,-0.25065607605746026,0.06282846846452331,0.037768613832452835,0.16324340969357104,0.08086902875880535
164,164,ADAM9,-0.4049325828510829,12.714452080751526,-0.5310938065259745,0.2820606313302492,2.6684536947975115e-06,0.07892561412637453,3.6287937915502066e-05
165,165,ADAMDEC1,0.10672821038611632,8.082627514528161,0.40042545521919104,0.16034054518749633,0.0006513894065438746,0.029838139445276468,0.0029261175030444995
166,166,ADAMTS1,0.045985958244427035,8.990830688110758,0.16792419749090698,0.028198536102965136,0.1678281117850329,0.03298096299717482,0.2670743369323788
167,167,ADAMTS10,0.1184859311770793,8.717785916668834,0.09395954833826436,0.008828396723930635,0.4425292688991955,0.1533779362024843,0.5611256044318955
168,168,ADAMTS12,-0.5495905313527477,11.048205699846985,-0.5669426288902011,0.3214239444529321,3.8007669579640285e-07,0.09755779880665356,7.631506407039519e-06
169,169,ADAMTS15,0.2541310691378073,8.609868391068465,0.2313504977768363,0.053523052821589936,0.0557903420304626,0.13055843759924454,0.11051862656489753
170,170,ADAMTS2,-0.15562076061882235,9.73408040035884,-0.3193914143236181,0.10201087554364108,0.00747175287429402,0.05640822490663184,0.021416638717766834
171,171,ADAMTS5,-0.0697608258105101,9.49178701482097,-0.11078310338493427,0.012272895995597038,0.3648217366020137,0.07645733750393012,0.4839084151979936
172,172,ADAMTS8,-0.13531827164920784,9.631719578134094,-0.15385590779143832,0.023671640362327568,0.2068746842291933,0.10617024413883076,0.31449051653591925
173,173,ADAMTS9,-0.2510806060455931,10.431434490138471,-0.5149492018020183,0.2651726804365358,5.98030517208799e-06,0.051062729372040636,6.822336701084554e-05
174,174,ADAMTSL1,0.14538947718919204,8.823951176694074,0.15144877302159962,0.022936730849747997,0.21415348755610236,0.11592875126706048,0.32288960382813114
175,175,ADAP1,0.029243931465561975,9.006236486541813,0.029313178162900074,0.0008592624140099218,0.8110307163430424,0.12182846767505395,0.8710132981195248
176,176,ADAP2,0.07981136374836452,8.818976533694347,0.12440417178688785,0.015476397957981503,0.30845793604978744,0.07776880973718223,0.4265937964529997
177,177,ADAR,-0.4513170983694689,13.73507632089058,-0.4328151319728056,0.1873289384646371,0.00020374791545246947,0.1148416298613793,0.0011501185397262746
178,178,ADARB1,-0.06354105645713004,9.41720515281541,-0.08290304642323333,0.0068729151062527786,0.4982594798101482,0.09331446131110732,0.6122337941973486
179,179,ADAT1,-0.07924527068193676,9.69167783261306,-0.09152800315180183,0.008377375360956249,0.4544775618995527,0.10533075029464226,0.572233700705128
180,180,ADAT2,-0.2827861529502356,10.226783644434787,-0.2553431935830344,0.06520014650918296,0.03421486819636806,0.1308144653130581,0.07451307146604852
181,181,ADCK1,-0.0629250565032809,9.574040046952161,-0.07027226816873113,0.004938191673578062,0.5661225300795649,0.10912575723030984,0.6727694456268276
182,182,ADCK2,0.05327156502721123,8.864909257974873,0.04242493914840036,0.001799875461745473,0.7292481592338742,0.15326593403740305,0.8084966390172107
183,183,ADCK3,-0.0850617107043307,9.937437295103132,-0.09018852758914543,0.008133970508698045,0.4611347104424542,0.11475508072039325,0.5779192714769307
184,184,ADCK4,-0.12926042882108424,9.680930636678486,-0.10169675367548198,0.010342229708131655,0.4057009881598288,0.1544769267217677,0.5252081052908558
185,185,ADCY3,-0.3315698967487888,11.1544107532863,-0.42466823097892537,0.1803431064027699,0.000275968826304804,0.0863582767479076,0.0014704002423818298
186,186,ADCY6,0.19826077673846534,8.008859467358493,0.2433842832989072,0.0592359093569227,0.043885776141849166,0.09652665085906877,0.09136762057924651
187,187,ADCY7,-0.07810779788252488,9.638380173517485,-0.14560690024045966,0.02120136939763517,0.2325639945749837,0.06483682093967841,0.34332469994921827
