,gene,slope,intercept,r_value,r_squared,p_value,std_err
5575,LONRF1,-0.4014186058000793,12.330698759071261,-0.38645043111452465,0.14934393570860197,4.6630597353635035e-05,0.09439784739369786
5576,LONRF3,0.13305140677468189,8.81656434220634,0.11798428676837454,0.013920291924242038,0.23064500866655507,0.11033992840521199
5577,LOX,-0.06984812389217392,9.68025685050574,-0.21210356878874662,0.04498792389292257,0.02984233094877809,0.03170973327057744
5578,LOXL1,-0.128323314272657,10.148665259353555,-0.2625707749084905,0.06894341183604519,0.006810003473076756,0.04646528532973903
5579,LOXL1-AS1,-0.1665631434818889,9.845853990348505,-0.1813531991293131,0.032888982834436295,0.06410392271107279,0.08899656416819673
5580,LOXL2,-0.21769544669870738,10.803153331159862,-0.5782433319322603,0.3343653509241222,1.0498414733503635e-10,0.030264817548407492
5581,LPAR1,0.3477354902421653,7.489427133671968,0.4922837782222945,0.24234331830081726,9.615724347213139e-08,0.060583046527863914
5582,LPAR2,-0.2752412283922436,10.744180662249866,-0.33505090781174557,0.11225911082547482,0.0004763704951791556,0.0762653360097626
5583,LPAR3,-0.1454489081945693,9.828055947552249,-0.16775439507396897,0.028141537066633266,0.08716636818242,0.08422081822678669
5584,LPAR5,0.37290432246501115,7.201430033196912,0.36011100433082693,0.12967993544015685,0.00016111605748448188,0.0951879360725816
5585,LPAR6,0.24058478268790703,7.542560298147006,0.22551573416616907,0.05085734635650624,0.020718886670730963,0.10240907401670056
5586,LPCAT1,-0.26951824114639306,11.035754695189878,-0.49486082030094597,0.24488723146892513,8.04724585616277e-08,0.04663289609409042
5587,LPCAT2,-0.3427589662337096,11.404156045406738,-0.37323513312607104,0.13930446459963597,8.802554909090813e-05,0.08394840892130284
5588,LPCAT3,0.2519212813711002,7.8093746321604325,0.2688320363557502,0.0722706637711794,0.005554642093430413,0.08893564670919006
5589,LPCAT4,0.24005119892163077,7.859271400570818,0.3900969212927937,0.1521756080021161,3.894313837823126e-05,0.05582975188198485
5590,LPGAT1,-0.3681890344707513,12.081944728234376,-0.44221628612050734,0.1955552437102144,2.324133600057967e-06,0.07358098840299213
5591,LPHN1,-0.4726707079469762,11.385658591773552,-0.35685318130444477,0.12734419300710292,0.00018645573662108542,0.12191916950641442
5592,LPHN3,0.20011148889264835,8.587061808897664,0.2757191759487957,0.07602106398588296,0.004415252133127378,0.06874125780182426
5593,LPIN1,-0.3687945290359228,11.357696225411654,-0.4396143132552758,0.19326074441890775,2.705919521630766e-06,0.07424387458205924
5594,LPIN2,-0.16422292769056024,10.363879289446292,-0.15164066517194824,0.022994891333790915,0.12254023595009607,0.10547460664916271
5595,LPL,-0.10098190881854656,9.865072949352228,-0.27489127522107315,0.07556521319266779,0.004540174606330945,0.03480183529103854
5596,LPP,-0.010096764758121757,9.420744386840154,-0.01451107801817416,0.00021057138524953732,0.883193521544144,0.06855169832368307
5597,LPPR1,-0.13563994396178106,9.7200289018824,-0.14046702432130453,0.01973098492168196,0.15293944099809187,0.09420354468203379
5598,LPPR2,-0.07468480231512943,9.652771590059155,-0.04419936755880407,0.0019535840925982615,0.6543653092489563,0.1663309002033338
5599,LPPR4,-0.40221958355854964,10.523715181163132,-0.3357252337816631,0.11271143259775233,0.000463216601884016,0.11119699669756095
5600,LPXN,0.11672875582314204,8.667479416157796,0.15102276790125732,0.02280787642455704,0.12408945578366276,0.07528471270902744
5601,LRBA,-0.11121070609047139,10.210609223501544,-0.14592877642955807,0.021295207790227942,0.13744077819893138,0.07428701402131578
5602,LRCH1,-0.5999619229508524,12.886118597892164,-0.5959214419085183,0.3551223649263275,1.9959206446811245e-11,0.07966264495059948
