,gene,slope,intercept,r_value,r_squared,p_value,std_err
75,ABCG1,0.2590708402982041,7.204428772606667,0.328465755338822,0.10788975243030287,0.008051619579900783,0.0946110483515807
76,ABCG2,0.10285761643795058,8.171201223815876,0.6832257481486023,0.4667974229332173,4.961874241823498e-10,0.013961192210499265
77,ABCG4,-0.4382634076340386,11.101087382473988,-0.2281897098005848,0.05207054365887511,0.06974752079266826,0.23748234017105116
78,ABCG5,-0.3233468950632821,10.255127374302933,-0.46737585882681953,0.21844019341410714,9.874547106522858e-05,0.07767614833404757
79,ABCG8,-0.2698932993144367,10.084225039791736,-0.1372769636322806,0.018844964744098486,0.27938509751760715,0.247324654740059
80,ABHD1,-0.423847964238439,10.891067331948564,-0.18333518240747831,0.03361178910838335,0.14703143334839003,0.2886318503077283
81,ABHD10,-0.2916687662265458,11.204395070692366,-0.30323317805310884,0.0919503602721884,0.014862943313779181,0.11640513998281544
82,ABHD11,-0.3689444524969148,11.429225088225019,-0.30673784690457717,0.09408810672365582,0.013690502392956041,0.14539208203163692
83,ABHD12,-0.31815339154108024,11.332244952921803,-0.2469865136912806,0.061002337945373145,0.0491201080116085,0.15852571767483475
84,ABHD13,0.040859798275965795,8.675074754063477,0.04018314106692267,0.001614684826004207,0.7525667814675947,0.1290344228735238
85,ABHD14B,-0.35559295448152717,12.105752450115045,-0.42347436124777554,0.1793305346342115,0.0004891521330261311,0.0966082730052941
86,ABHD15,0.45350165464103626,6.2758858380851335,0.4234723899951275,0.17932886508818535,0.0004891849568055441,0.1232090220478662
87,ABHD16A,-0.47723777277628643,11.986989122107541,-0.2555410845036422,0.06530124586929761,0.041548974002408076,0.22930528467716513
88,ABHD16B,-0.19396846570207607,9.706539384051572,-0.127184195070885,0.016175819475828926,0.3165878760483862,0.19211482798326282
89,ABHD17A,-0.3285122782864221,11.734449464103779,-0.2620450036396062,0.06866758393248122,0.036461171724920236,0.15364988429248344
90,ABHD17B,-0.07598315728810835,9.3378845998798,-0.05034183658848901,0.002534300511102131,0.6928076360234904,0.19144385039290643
91,ABHD17C,0.6001218462610702,3.1433473231466325,0.3945540698590875,0.1556729140423697,0.0012545165005107366,0.17749757549255452
92,ABHD2,-0.2208495870012251,10.561262431457159,-0.4032304612038213,0.1625948048426464,0.0009540540098270331,0.06365246687863245
93,ABHD3,0.6565293090109657,2.2891813213848664,0.6370058794890074,0.40577649050356385,1.5235417430815278e-08,0.10089967054205044
94,ABHD4,-0.12100336457985837,9.544426966239433,-0.052185212550294534,0.002723296408919418,0.6821487602499765,0.29407762472700466
95,ABHD5,0.5113136099490522,6.024863497732495,0.43067671446820394,0.18548243238512685,0.00038175049224351394,0.13607876044265266
96,ABHD6,0.6174251166660096,5.019256041415662,0.3878268032869565,0.15040962934777966,0.0015434611107881455,0.1863611655271292
97,ABHD8,-0.034367903766586744,9.017015365864003,-0.025959751682057587,0.0006739087073940917,0.8386511507882035,0.1680777703311681
98,ABI1,0.41240650231721754,5.957347057285941,0.23142821108705827,0.053559016886956,0.06576792315272749,0.22017100763490813
99,ABI2,0.05571699689834023,8.520597953113956,0.02662171984045894,0.0007087159672638852,0.8345940783966489,0.26570626615243165
100,ABI3,0.4018479562387131,6.156823707247556,0.36730216040362207,0.13491087703716811,0.0028300542702897305,0.12923283217281153
101,ABI3BP,0.3618445918219418,7.394997205707209,0.5677296769958037,0.3223169861417596,9.963128573254797e-07,0.06663431608109344
102,ABL1,0.24242478754097538,6.856945040786346,0.14850472102260912,0.02205365216600296,0.24154662354290662,0.20502104048110353
103,ABL2,0.35630518478572504,6.888363471429561,0.11322656624276933,0.012820255303128232,0.3730208529051845,0.3970782308698159
104,ABLIM1,-0.42112926960518976,12.587031165590204,-0.37123105312032495,0.13781249480082552,0.0025274824420213,0.1337753658468602
105,ABLIM2,0.5107409783248539,6.288574205217465,0.2533632335052537,0.06419292809223771,0.04337841398153597,0.24765917832384668
106,ABLIM3,0.4420719395049684,6.247949595563011,0.39977085612316915,0.1598167374054516,0.0010650425109920718,0.1287279896162946
107,ABO,0.08730271753209587,8.36051482792279,0.09329509414234141,0.008703974591028348,0.46340470642651854,0.1183245313210183
108,ABR,0.13998655663014786,7.738983147574913,0.08308775698951545,0.006903575361548774,0.5139294621510895,0.21323041900742598
109,ABRA,-0.525455291719679,10.504926434085966,-0.1599177094046378,0.025573673781226176,0.20685215049121636,0.4119247333389995
110,ABRACL,0.6636478775717617,2.6854245615854015,0.5116504623526532,0.2617861956256838,1.5532368270926073e-05,0.14153360711170254
111,ABT1,-0.3440905616135795,11.564310678572262,-0.2678437875927418,0.07174029455202578,0.03237230255137886,0.15719187235285323
112,ABTB1,-1.0057856052453928,13.822313092390573,-0.36146584206778437,0.13065755498177242,0.003339153992151214,0.3294865945644226
113,ABTB2,-0.025370613327281456,9.00188218387579,-0.015326774668969997,0.00023491002175338036,0.9043210826417624,0.2102003006891091
114,AC000111.3,-0.15869187709343166,9.302672240293278,-0.046488153641038206,0.002161148428952774,0.7152811625390771,0.4330586916605028
115,AC002059.10,-0.28278146133564896,10.121523957665442,-0.1750099449080559,0.030628480816720764,0.16660771124823912,0.2020400603052286
116,AC002064.5,0.16363762969887605,8.27972046856072,0.08285771754344264,0.0068654013565089215,0.5150994469110817,0.24995304142284738
117,AC003973.4,-0.5992412298978208,10.756625013343392,-0.19764029639231875,0.039061686758043605,0.11747857450465705,0.37746622699714905
118,AC003989.4,-0.6448892097153651,12.350608744608495,-0.4947330788907695,0.24476081934874036,3.245771882435922e-05,0.14386679631481566
119,AC004692.5,-0.37321167012542966,11.19125190531455,-0.37075801987976753,0.1374615093051661,0.002562314812872411,0.11872934144470633
120,AC004941.5,-0.5245915222110249,12.019302277765444,-0.43510238190643274,0.18931408274065126,0.0003269103799750849,0.1378669845241298
121,AC005162.4,-0.008895134953461727,8.902632676498875,-0.006227876695214622,3.878644813079741e-05,0.9610456127844778,0.18138788155974392
122,AC005224.2,0.37703167335598986,7.373651557124137,0.29219277627280943,0.08537661850601207,0.01913701442705758,0.15672333536859545
123,AC005256.1,-0.20066419004918906,10.04687603899886,-0.17609448034041594,0.031009266006361138,0.1639544375369291,0.14245841252278954
124,AC005306.3,0.02886071724723208,8.698094456215035,0.026189196996307475,0.0006858740393114005,0.8372444462146371,0.13990721321116362
125,AC005498.3,-0.5622104770803303,11.113765964113965,-0.32347827003288265,0.10463819118346655,0.009125147075085733,0.2088609557399936
126,AC005523.2,-0.1257859110876426,9.530607699529202,-0.15783923568521038,0.02491322432169139,0.21289206874882924,0.09994079942486554
127,AC005523.3,-0.10315094859034855,9.429161999569326,-0.06707877349543054,0.004499561853651275,0.5984384545846739,0.19485564685730988
128,AC005537.2,-0.4329110189307043,10.277222876871793,-0.15056004514454915,0.02266832719392868,0.23502078384242509,0.36100568885712886
129,AC005592.3,-0.449020316191919,10.241153946487442,-0.18135005317339672,0.03288784178599382,0.15153564893447943,0.30923659379467044
130,AC005606.14,-0.1594878418399025,9.400906031899833,-0.06721815236073764,0.004518280006791339,0.5976768966579082,0.3006504169940373
131,AC005785.2,-0.17197871678089005,9.65832745206366,-0.12702495391453808,0.016135338916990524,0.3171991459538888,0.17055226610658994
132,AC005838.2,-0.08235989518566494,9.14392512898458,-0.049393816710477295,0.002439749129228226,0.698312681882142,0.21150319025973252
133,AC006026.13,0.010145267562159298,8.80605895113484,0.01606673546150278,0.00025813998838991094,0.8997250577525804,0.08018330549660728
134,AC006129.2,0.8733279518782457,6.214700413452302,0.3496207255516417,0.12223465173525637,0.004628667926507908,0.29721694236584495
135,AC006538.1,-0.36634770901702957,10.105372504165576,-0.2005441370741679,0.040217950914822644,0.11207820081420936,0.22728667580273623
136,AC007292.3,-0.5645969736445025,11.683217756769636,-0.32065187879560386,0.10281762737515063,0.009787207411851738,0.2118113744305252
137,AC007349.5,-0.29579963983998736,9.780815340624173,-0.12718797886090596,0.016176781966722262,0.3165733606077603,0.2929640048872914
138,AC007362.3,-0.27100808066259563,9.841407142841245,-0.11855382678273883,0.014055009844831644,0.35080248197228514,0.2882684818468783
139,AC007365.3,-0.34810338832332377,10.611869034534717,-0.17680015333911483,0.03125829422073452,0.16224479671974656,0.24611255388788517
140,AC007389.3,-0.11044141974588223,9.441143795709639,-0.11673003169879739,0.013625900300402245,0.358315018857823,0.11933679302455721
141,AC007401.2,-0.2823815743593918,9.85390848965765,-0.11138218956447563,0.012405992152176783,0.38090700566912805,0.31997347841747925
142,AC007680.2,0.020477808796939025,8.79209883163806,0.011062238072536569,0.0001223731111734776,0.930865221395319,0.2350812890719574
143,AC007787.2,-0.32192942414652465,10.238206083681206,-0.22099134778336033,0.048837175795106116,0.07928429865143016,0.1804334242750434
144,AC008088.4,-0.2450065411568931,9.763014110868541,-0.1548746272729247,0.02398615017292735,0.22172034849179587,0.19848584957216933
145,AC008746.12,-0.6309737020715253,11.193747719343467,-0.3586681835190887,0.12864286586888268,0.0036108593744727893,0.2085550241302188
146,AC008753.4,0.03226784216832265,8.696834278382342,0.02336665762733012,0.0005460006886728649,0.8545830851630426,0.17533107238105058
147,AC009120.6,-0.47268777394502354,11.289408725880374,-0.34704457346348383,0.12043993597045143,0.004961407290213057,0.16222807610011117
148,AC009133.15,-0.5918940305350109,11.61814455435152,-0.4219791150808546,0.17806637356442115,0.0005146333349684526,0.16150111772830686
149,AC009502.4,-0.17300799699745653,9.684779645835597,-0.09777658463059134,0.009560260502023191,0.442106864853291,0.223640007860638
150,AC010145.4,0.2823636930028463,7.218175237318476,0.2165723287349666,0.046903573573686436,0.08563325700306741,0.161651025023978
151,AC010524.4,-0.23213495918889146,9.92375798239461,-0.27306130241689053,0.07456247487760854,0.029027870546977926,0.10386233933569866
152,AC012065.7,0.5289544688997102,6.219185584185727,0.24559439844522374,0.06031660854767132,0.05045290698752502,0.26515191266358784
153,AC012360.6,-0.6674287039696185,11.593226194152514,-0.3831753663403737,0.1468233613700796,0.00177684095247043,0.2043294339666017
154,AC012499.1,-0.35760032141042625,10.144904818631602,-0.212388990413625,0.04510908324891889,0.09200661231721437,0.20895219433932852
155,AC012531.25,-0.1343064113898454,9.53316712924304,-0.08267861288792877,0.006835753029071982,0.5160113099020083,0.20559770240810285
156,AC013463.2,-0.21552924481956398,9.627853378233732,-0.10303330257119636,0.010615861438727699,0.41783658120056566,0.2642501324199014
157,AC013733.4,-0.5365263883639455,10.515877961548966,-0.13391330609438382,0.017932773549128134,0.29144710024339493,0.5042456021339831
158,AC016831.7,0.11177262093020368,8.334147011950359,0.11839392270611163,0.014017120933740733,0.3514572316416992,0.11905423992810553
159,AC016999.2,-0.30550053024603857,10.082839982212823,-0.22612371925691113,0.05113193641057836,0.0723854773571737,0.16713712152778515
160,AC017002.2,-0.20934311015558962,9.701590165640706,-0.07699341779589773,0.005927986383893661,0.5453742246414377,0.3442850401587714
161,AC017104.6,-0.09587062235073879,9.4908447759848,-0.048774032717545504,0.002378906267532199,0.7019201079325984,0.24933534567600432
162,AC018755.16,-0.44600320442060976,11.656002357918258,-0.4169659101910857,0.17386057026148055,0.000609119968037851,0.12347193652766081
163,AC018755.17,-0.3499837604241821,9.947949233553054,-0.17612344035576394,0.031019466242750336,0.1638840162861885,0.24842335020503709
164,AC018766.6,-0.4160930541079613,10.426227828379247,-0.28477254295713944,0.08109540122227583,0.022564711076777544,0.17788188396784474
165,AC018816.3,-0.3367827957208036,10.513186962806305,-0.23190118611385058,0.05377816012101076,0.06520230669501423,0.17941038040355486
166,AC024560.2,0.01935035649845423,8.757376926183229,0.03862972192522517,0.0014922554160202225,0.7618441175466464,0.06356927564329343
167,AC025442.3,-0.4565285803127073,10.941879821178276,-0.3046195618832514,0.09279307748194403,0.014389217508986125,0.181287355963539
168,AC064852.4,-0.09871486429273821,9.219569938893699,-0.038926356854301375,0.0015152612579484156,0.7600699267643488,0.3218204694613106
169,AC067956.1,-0.490865382192215,10.423256844522832,-0.2056639215947028,0.04229764864571205,0.10302451892069192,0.2966359099601192
170,AC068039.4,0.4651047867397578,7.049554508504764,0.31550901127626835,0.09954593619652843,0.011099463454388923,0.1776535858631003
171,AC068138.1,-0.23755429153470983,9.745664586865,-0.12684766239182219,0.016090329454269702,0.3178805924023489,0.23591859989154637
172,AC068831.3,-0.3393719432384539,10.385136530153098,-0.17433861715667703,0.030393953432102404,0.16826578935035763,0.24343563443956193
173,AC073283.7,-0.28150345702203144,10.10510121737255,-0.15086717613702694,0.02276090483556071,0.2340561757576743,0.2342575208449035
174,AC073321.4,-0.5506242382720687,10.984750973605522,-0.32353466943676956,0.10467468232755975,0.009112342923268535,0.20451684629963734
175,AC074212.6,-0.2195192455413788,10.056315026234207,-0.1597585514223319,0.02552279475256186,0.207310317407231,0.17226556979855004
176,AC079305.10,-0.3504161672749203,10.302931426812311,-0.18878411255539776,0.03563944115332909,0.13518178670157166,0.2314955076804805
177,AC079741.2,-0.3364293565469283,9.83078237235436,-0.13743897124571092,0.01888947081707935,0.2788126259580363,0.3079265333752242
178,AC079767.4,0.2028350606958886,8.13074439569293,0.26697392707757744,0.07127507773922363,0.03296004833615774,0.09298692404986635
179,AC079807.4,-0.6625606663336902,11.176428427453072,-0.4377007363345767,0.19158193458783063,0.00029816505696053826,0.17285045732999013
180,AC083843.1,0.25953532895136383,7.653578075724731,0.15206707777324252,0.02312439614249339,0.23031388527171173,0.21423235943421146
181,AC083949.1,0.027125166487821786,8.740242741574106,0.021920178808987244,0.0004804942390179734,0.8634958562744848,0.15711878503463556
182,AC084219.3,-0.36143211139281994,10.151469979671136,-0.26663185513573656,0.07109254617312441,0.033193607229410296,0.1659224223826169
183,AC087501.1,0.4642872372955429,7.431844326602595,0.19146898342135826,0.036660371612408364,0.12961471369850264,0.3022610470067547
184,AC090627.1,-0.2470211925324274,9.658752938075253,-0.16422572332832863,0.026970088202712742,0.19472197721138151,0.18843444003090884
185,AC091133.1,0.5828644335612638,5.316928012436145,0.4101866890299943,0.16825311985738922,0.0007619284657654692,0.16458328939853886
186,AC091633.3,-0.18593350985404059,9.391157173911823,-0.05445867730252393,0.0029657475335404353,0.6690879057873398,0.432961992007272
187,AC092192.1,-0.5636184000071269,10.51543223519443,-0.2052918140731003,0.04214472892542438,0.10366279814455623,0.34124604946471293
188,AC092620.2,0.7029510962183986,6.22163613243529,0.4396811891846078,0.19331954812279087,0.00027782728296092674,0.1823652761291537
189,AC092660.1,0.020583731311753204,8.775672415724426,0.010640597846502493,0.0001132223225309935,0.9334942321471751,0.24566180725437825
190,AC092667.2,-0.09366949195966999,9.183083292690952,-0.039076239711940894,0.0015269525100250665,0.7591739361250285,0.3041989620996899
191,AC100830.4,0.3248531824368703,7.600098849147222,0.17648928087899518,0.031148466265184853,0.16299632600511466,0.23009202325498668
192,AC104667.3,-0.3722861812814489,10.665888811759975,-0.22224302391302794,0.04939196167800671,0.07755555138195536,0.20742145433064083
193,AC106801.1,-0.27811943618094453,10.485046568278221,-0.1679567476161854,0.028209469069806998,0.1846351405875907,0.20731196631351906
194,AC108056.1,-0.3209035550587731,10.004811553073575,-0.15373785487068337,0.0236353280202393,0.22517245346726253,0.26194124962501275
195,AC112198.1,-0.2422343488217778,9.817758714761132,-0.13493147835189898,0.018206503850228983,0.2877604645039833,0.22591063594011834
196,AC114730.11,-0.8199167565046771,11.811697825575028,-0.3329137567252663,0.11083156941692979,0.007188986925190872,0.2949403513666738
197,AC114752.3,-0.2932772456191472,9.850916538992726,-0.21488708946661,0.04617646121943085,0.08815752866618319,0.16928022142665716
198,AC124997.1,-0.3015363873865202,9.764117117366979,-0.10246490381273676,0.010499056513353398,0.42042334164114536,0.3717721493441907
199,AC136289.1,0.10620256405213167,8.545364225371092,0.03840036968056006,0.0014745883916036766,0.7632167248365858,0.3509807622692993
200,AC139100.3,0.03772780313585387,8.729280781882279,0.024672361117882007,0.0006087254031311759,0.8465532138357249,0.19414344701203975
201,AC141928.1,-0.11332422500301058,9.417805764736489,-0.045583461639306905,0.002077851975022164,0.7205929845348141,0.3154045404629808
202,AC144652.1,-0.24886078218103946,10.088754780310023,-0.16611598026116198,0.027594518898126755,0.18956346328190254,0.18761730908918015
203,AC145343.2,-0.2967518487922094,10.248351216073058,-0.19860263993405758,0.039443008588776925,0.11566723665996365,0.185983381719889
204,ACAA1,0.5261560261354415,3.9499841361416683,0.4228552568988447,0.17880656828698793,0.0004995600272422583,0.14320220443316212
205,ACAA2,0.4662102454568424,5.054410231274599,0.4853381654648522,0.23555313485678825,4.8073167861750343e-05,0.10666333940922779
206,ACACA,-0.2730682265639764,10.723574161453246,-0.27037483315590083,0.07310255040408122,0.0307117408778276,0.12348804188810192
207,ACACB,0.6251985331220863,5.157284358028012,0.5403517656323409,0.29198003062198824,4.050994371877943e-06,0.12364264419280678
208,ACAD10,0.8928892016748269,4.688668338570877,0.3109151639202889,0.09666823915558011,0.01239790271879418,0.3466438201739251
209,ACAD8,0.24149370339597073,7.122909980227146,0.2586384581374452,0.06689385202771499,0.03905729589430983,0.11454664928287091
210,ACAD9,-0.3010559280079521,11.094138793809725,-0.3192044543364194,0.10189148366821127,0.01014214129813593,0.11351331391379943
211,ACADL,-0.5172943235496503,10.655616544975878,-0.1844523024010409,0.03402265186104504,0.14454103366878795,0.35005900871727524
212,ACADM,0.4547036524221126,4.688371706519896,0.5479087049170678,0.30020394892389846,2.7847133125282405e-06,0.08816782783149661
213,ACADS,0.49672971015183565,4.946823675260452,0.618080971346547,0.38202408714069114,5.280679610990406e-08,0.08023515434216483
214,ACADSB,0.5800176025036724,4.8597716702604385,0.6115758359143301,0.3740250030743116,7.944997674600793e-08,0.0952957439518826
215,ACADVL,-0.19044335466307075,10.891935953882394,-0.15942621803839357,0.02541671899802541,0.20826931791652845,0.14976823539950126
216,ACAN,-0.17876344772627525,9.742249858094585,-0.12723081317497656,0.016187679821165788,0.31640906858187356,0.17698917418446794
217,ACAP1,0.3070869376714966,7.073670686824206,0.2525451448095035,0.0637790501668531,0.044082556071186545,0.14942238110510112
218,ACAP2,0.9745266655236108,3.2589705725935625,0.6530576116679633,0.42648424415746433,4.9572938433108124e-09,0.1435221935275606
219,ACAP3,-0.4171374627575654,11.2196379954906,-0.3250651431725764,0.1056673473058076,0.008770806495652615,0.15412123900078395
220,ACAT1,0.7732730431570753,4.430266500133516,0.7010421370402119,0.49146007790590723,1.1157294977815646e-10,0.09989768620996406
